# 0:bincenter 1:Deltasigma_num 2:Sumwls 3:Sumwlsms 4:SumwlsResp 5:DeltaSigma 6:Sumwls_by_sumwl 7:rmin/2+rmax/2 8:DeltaSigma_cross 9:Sum_srcwt_per_lens 10:TotalSum_srcwt 11:SN_ErrDeltaSigma 12:SN_ErrDeltaSigma_cross 13:Total_pairs 14:R2_selnbias 15:sumct_num
-9.150515e-01 3.405036e-01 6.460832e+00 5.531264e+00 5.385149e+00 3.738384e-02 2.854631e-06 1.239379e-01 -1.103238e-01 1.134034e+00 2.566638e+06 2.663569e-01 2.663759e-01 2.566638e+06 1.108974e-02  -2.520249e-03
-7.451545e-01 -9.331804e+00 1.383401e+01 1.184443e+01 1.153083e+01 -4.737816e-01 6.112370e-06 1.832741e-01 4.039615e-02 2.428462e+00 5.496293e+06 1.819051e-01 1.819041e-01 5.496293e+06 1.109600e-02  1.379589e-02
-5.752575e-01 3.394171e+00 2.982032e+01 2.552721e+01 2.485541e+01 7.792158e-02 1.317570e-05 2.710180e-01 -2.730146e-01 5.234110e+00 1.184626e+07 1.239705e-01 1.239857e-01 1.184626e+07 1.104929e-02  4.696058e-02
-4.053605e-01 7.122519e+00 6.450940e+01 5.522296e+01 5.376829e+01 7.601233e-02 2.850260e-05 4.007699e-01 -6.717274e-02 1.131919e+01 2.561851e+07 8.427357e-02 8.426819e-02 2.561851e+07 1.104203e-02  7.505461e-02
-2.354635e-01 -5.154077e+00 1.392514e+02 1.192163e+02 1.160655e+02 -2.766863e-02 6.152635e-05 5.926415e-01 2.661380e-02 2.442246e+01 5.527489e+07 5.737283e-02 5.736572e-02 5.527489e+07 1.103046e-02  2.067105e-01
-6.556650e-02 -2.644294e+01 2.995000e+02 2.564777e+02 2.496375e+02 -6.386336e-02 1.323300e-04 8.763732e-01 -2.370664e-02 5.251504e+01 1.188563e+08 3.911024e-02 3.910621e-02 1.188563e+08 1.106610e-02  5.172004e-01
1.043305e-01 -3.777095e+01 6.430733e+02 5.508618e+02 5.360202e+02 -4.281885e-02 2.841332e-04 1.295944e+00 8.449724e-03 1.127156e+02 2.551072e+08 2.668397e-02 2.668366e-02 2.551072e+08 1.108845e-02  9.300121e-01
2.742275e-01 -1.082773e+02 1.380482e+03 1.182750e+03 1.150681e+03 -5.654820e-02 6.099470e-04 1.916386e+00 4.683467e-02 2.419025e+02 5.474932e+08 1.821055e-02 1.820930e-02 5.474932e+08 1.110967e-02  1.931789e+00
4.441245e-01 -5.650196e+01 2.962353e+03 2.538238e+03 2.469227e+03 -1.580841e-02 1.308876e-03 2.833871e+00 1.732906e-02 5.189458e+02 1.174520e+09 1.243147e-02 1.243047e-02 1.174520e+09 1.110042e-02  6.232541e+00
6.140215e-01 -1.438045e+02 6.333882e+03 5.427400e+03 5.279523e+03 -1.955003e-02 2.798540e-03 4.190608e+00 4.118390e-02 1.109287e+03 2.510629e+09 8.501652e-03 8.501185e-03 2.510629e+09 1.108646e-02  1.984414e+01
#OK
