# 0:bincenter 1:Deltasigma_num 2:Sumwls 3:Sumwlsms 4:SumwlsResp 5:DeltaSigma 6:Sumwls_by_sumwl 7:rmin/2+rmax/2 8:DeltaSigma_cross 9:Sum_srcwt_per_lens 10:TotalSum_srcwt 11:SN_ErrDeltaSigma 12:SN_ErrDeltaSigma_cross 13:Total_pairs 14:R2_selnbias 15:sumct_num
-9.150515e-01 1.323567e+00 2.578752e+00 2.199864e+00 2.150152e+00 3.550056e-01 1.139386e-06 1.239379e-01 -2.632556e-01 3.023597e-01 6.843250e+05 4.395216e-01 4.392942e-01 6.843250e+05 1.345453e-02  1.273561e-02
-7.451545e-01 -1.544356e-02 5.533709e+00 4.720454e+00 4.614057e+00 -4.006270e-03 2.444994e-06 1.832741e-01 -6.706396e-02 6.489521e-01 1.468761e+06 3.001728e-01 3.000656e-01 1.468761e+06 1.339002e-02  9.650564e-03
-5.752575e-01 7.934298e-01 1.187869e+01 1.013198e+01 9.904403e+00 4.765751e-02 5.248438e-06 2.710180e-01 -2.611193e-01 1.394151e+00 3.155356e+06 2.047488e-01 2.045270e-01 3.155356e+06 1.342570e-02  -7.071083e-03
-4.053605e-01 -1.051049e+00 2.565933e+01 2.188711e+01 2.139458e+01 -3.043120e-02 1.133723e-05 4.007699e-01 -1.089124e-02 3.012643e+00 6.818457e+06 1.392134e-01 1.391863e-01 6.818457e+06 1.337551e-02  3.576976e-02
-2.354635e-01 -1.812920e+00 5.552438e+01 4.736090e+01 4.629556e+01 -2.557810e-02 2.453270e-05 5.926415e-01 -5.294334e-02 6.519643e+00 1.475578e+07 9.465104e-02 9.462978e-02 1.475578e+07 1.326876e-02  1.242428e-01
-6.556650e-02 -5.227332e+00 1.197295e+02 1.021490e+02 9.983062e+01 -3.202170e-02 5.290086e-05 8.763732e-01 5.011079e-02 1.404867e+01 3.179609e+07 6.441573e-02 6.443878e-02 3.179609e+07 1.333782e-02  1.363445e-01
1.043305e-01 -2.269593e+01 2.574468e+02 2.196962e+02 2.146622e+02 -6.377583e-02 1.137494e-04 1.295944e+00 -9.483685e-02 3.017605e+01 6.829688e+07 4.394408e-02 4.394875e-02 6.829688e+07 1.334230e-02  4.015672e-01
2.742275e-01 -3.821363e+01 5.525997e+02 4.717078e+02 4.607704e+02 -4.986946e-02 2.441587e-04 1.916386e+00 3.014654e-02 6.471944e+01 1.464783e+08 2.999112e-02 2.998662e-02 1.464783e+08 1.335674e-02  6.091033e-01
4.441245e-01 -7.948425e+01 1.186743e+03 1.013176e+03 9.895389e+02 -4.871097e-02 5.243463e-04 2.833871e+00 -1.360020e-02 1.389535e+02 3.144909e+08 2.046345e-02 2.046146e-02 3.144909e+08 1.336878e-02  1.690491e+00
6.140215e-01 -1.119076e+02 2.543691e+03 2.171867e+03 2.120999e+03 -3.318096e-02 1.123895e-03 4.190608e+00 6.743038e-03 2.978117e+02 6.740315e+08 1.397605e-02 1.397610e-02 6.740315e+08 1.336426e-02  4.959871e+00
#OK
