# 0:bincenter 1:Deltasigma_num 2:Sumwls 3:Sumwlsms 4:SumwlsResp 5:DeltaSigma 6:Sumwls_by_sumwl 7:rmin/2+rmax/2 8:DeltaSigma_cross 9:Sum_srcwt_per_lens 10:TotalSum_srcwt 11:SN_ErrDeltaSigma 12:SN_ErrDeltaSigma_cross 13:Total_pairs 14:R2_selnbias 15:sumct_num
-9.150515e-01 3.201699e-01 1.145589e+00 9.780679e-01 9.559327e-01 1.959078e-01 5.061631e-07 1.239379e-01 -2.409090e-01 1.013979e-01 2.294920e+05 6.776739e-01 6.767520e-01 2.294920e+05 1.538508e-02  2.346275e-04
-7.451545e-01 -9.251589e-01 2.458686e+00 2.098045e+00 2.051609e+00 -2.631973e-01 1.086337e-06 1.832741e-01 4.729054e-01 2.176106e-01 4.925140e+05 4.633404e-01 4.632237e-01 4.925140e+05 1.498153e-02  -2.163845e-03
-5.752575e-01 3.156471e-02 5.291713e+00 4.516395e+00 4.415505e+00 4.010491e-03 2.338072e-06 2.710180e-01 -3.293373e-01 4.682185e-01 1.059710e+06 3.155669e-01 3.152595e-01 1.059710e+06 1.553900e-02  8.012256e-04
-4.053605e-01 -2.259257e+00 1.138597e+01 9.716043e+00 9.500737e+00 -1.403561e-01 5.030736e-06 4.007699e-01 -2.326228e-02 1.007985e+00 2.281354e+06 2.149454e-01 2.151632e-01 2.281354e+06 1.536739e-02  9.924879e-03
-2.354635e-01 -1.091716e+00 2.460969e+01 2.100098e+01 2.053471e+01 -3.127331e-02 1.087346e-05 5.926415e-01 1.220576e-01 2.177900e+00 4.929199e+06 1.463259e-01 1.463051e-01 4.929199e+06 1.535763e-02  2.589749e-03
-6.556650e-02 -1.836927e+01 5.317918e+01 4.538949e+01 4.437365e+01 -2.436106e-01 2.349650e-05 8.763732e-01 2.115766e-02 4.704378e+00 1.064733e+07 9.946592e-02 9.952120e-02 1.064733e+07 1.554025e-02  5.012266e-02
1.043305e-01 6.111874e-01 1.145755e+02 9.780385e+01 9.560415e+01 2.695721e-03 5.062364e-05 1.295944e+00 7.540331e-02 1.013190e+01 2.293135e+07 6.778352e-02 6.779325e-02 2.293135e+07 1.544052e-02  1.025828e-01
2.742275e-01 -3.456418e+01 2.464214e+02 2.104062e+02 2.056210e+02 -1.000597e-01 1.088779e-04 1.916386e+00 3.652772e-02 2.177392e+01 4.928051e+07 4.622310e-02 4.620477e-02 4.928051e+07 1.544926e-02  3.418795e-01
4.441245e-01 -6.125211e+01 5.292187e+02 4.519855e+02 4.416002e+02 -8.255954e-02 2.338281e-04 2.833871e+00 1.127145e-02 4.673247e+01 1.057687e+08 3.152999e-02 3.152963e-02 1.057687e+08 1.547360e-02  6.131083e-01
6.140215e-01 -1.985898e+01 1.136160e+03 9.704518e+02 9.480554e+02 -1.388827e-02 5.019970e-04 4.190608e+00 -3.686431e-02 1.003141e+02 2.270389e+08 2.152145e-02 2.151665e-02 2.270389e+08 1.547786e-02  1.578289e+00
#OK
