# 0:bincenter 1:Deltasigma_num 2:Sumwls 3:Sumwlsms 4:SumwlsResp 5:DeltaSigma 6:Sumwls_by_sumwl 7:rmin/2+rmax/2 8:DeltaSigma_cross 9:Sum_srcwt_per_lens 10:TotalSum_srcwt 11:SN_ErrDeltaSigma 12:SN_ErrDeltaSigma_cross 13:Total_pairs 14:R2_selnbias 15:sumct_num
-9.150515e-01 2.578558e-01 5.904303e-03 5.054964e-03 4.924437e-03 3.059754e+01 1.226741e-06 1.239379e-01 -1.165049e+01 3.255766e-01 1.567000e+03 9.108939e+00 9.078073e+00 1.567000e+03 1.140018e-02  -8.744810e-05
-7.451545e-01 5.725275e-01 1.237512e-02 1.055127e-02 1.031258e-02 3.254447e+01 2.571187e-06 1.832741e-01 -3.655280e-01 6.877208e-01 3.310000e+03 6.397735e+00 6.449855e+00 3.310000e+03 1.505916e-02  1.319718e-04
-5.752575e-01 8.837023e-01 2.576575e-02 2.197656e-02 2.148044e-02 2.411138e+01 5.353365e-06 2.710180e-01 -1.205894e+01 1.451486e+00 6.986000e+03 4.419416e+00 4.436905e+00 6.986000e+03 1.389710e-02  1.144698e-04
-4.053605e-01 8.649083e-01 5.570791e-02 4.759926e-02 4.645067e-02 1.089146e+01 1.157447e-05 4.007699e-01 2.192289e+00 3.136713e+00 1.509700e+04 2.963653e+00 2.967309e+00 1.509700e+04 1.378559e-02  2.130661e-04
-2.354635e-01 1.479951e+00 1.216386e-01 1.039380e-01 1.014270e-01 8.561102e+00 2.527293e-05 5.926415e-01 3.251591e+00 6.835861e+00 3.290100e+04 2.011458e+00 2.027082e+00 3.290100e+04 1.272284e-02  -2.392046e-03
-6.556650e-02 2.754982e+00 2.618532e-01 2.236776e-01 2.183559e-01 7.378562e+00 5.440541e-05 8.763732e-01 1.430417e+00 1.463869e+01 7.045600e+04 1.378999e+00 1.378668e+00 7.045600e+04 1.375148e-02  1.473085e-03
1.043305e-01 3.003854e+00 5.567949e-01 4.751495e-01 4.642309e-01 3.781310e+00 1.156856e-04 1.295944e+00 -2.413038e-01 3.117993e+01 1.500690e+05 9.464902e-01 9.450200e-01 1.500690e+05 1.321032e-02  4.712043e-03
2.742275e-01 5.383993e+00 1.190047e+00 1.016432e+00 9.923560e-01 3.169064e+00 2.472568e-04 1.916386e+00 5.118194e-01 6.667068e+01 3.208860e+05 6.476420e-01 6.458796e-01 3.208860e+05 1.371136e-02  7.142245e-03
4.441245e-01 8.958764e+00 2.558434e+00 2.185643e+00 2.133342e+00 2.452840e+00 5.315674e-04 2.833871e+00 1.157885e-01 1.433397e+02 6.898940e+05 4.406368e-01 4.403721e-01 6.898940e+05 1.348580e-02  1.091545e-02
6.140215e-01 8.898468e+00 5.509887e+00 4.707792e+00 4.594463e+00 1.130068e+00 1.144793e-03 4.190608e+00 -2.077559e-02 3.084615e+02 1.484625e+06 3.002098e-01 3.001578e-01 1.484625e+06 1.341635e-02  1.559680e-02
#OK
