# 0:bincenter 1:Deltasigma_num 2:Sumwls 3:Sumwlsms 4:SumwlsResp 5:DeltaSigma 6:Sumwls_by_sumwl 7:rmin/2+rmax/2 8:DeltaSigma_cross 9:Sum_srcwt_per_lens 10:TotalSum_srcwt 11:SN_ErrDeltaSigma 12:SN_ErrDeltaSigma_cross 13:Total_pairs 14:R2_selnbias 15:sumct_num
-9.150515e-01 2.755463e+01 1.442169e+00 1.252428e+00 1.204628e+00 1.316583e+01 5.668436e-06 1.239379e-01 -1.597633e-01 3.809446e+00 9.692030e+05 5.552360e-01 5.554149e-01 9.692030e+05 1.036425e-02  4.813110e-03
-7.451545e-01 4.176677e+01 3.088529e+00 2.682523e+00 2.579880e+00 9.318782e+00 1.213944e-05 1.832741e-01 2.197793e-01 8.162196e+00 2.076634e+06 3.790290e-01 3.793935e-01 2.076634e+06 1.066866e-02  2.912436e-03
-5.752575e-01 6.897371e+01 6.659659e+00 5.783929e+00 5.562753e+00 7.137009e+00 2.617574e-05 2.710180e-01 3.050991e-02 1.761122e+01 4.480664e+06 2.579900e-01 2.580754e-01 4.480664e+06 1.041845e-02  7.279300e-03
-4.053605e-01 1.036382e+02 1.436735e+01 1.247634e+01 1.200085e+01 4.970936e+00 5.647076e-05 4.007699e-01 3.043008e-01 3.802951e+01 9.675507e+06 1.756340e-01 1.756239e-01 9.675507e+06 1.041560e-02  1.847492e-02
-2.354635e-01 1.957268e+02 3.096067e+01 2.688769e+01 2.586117e+01 4.355321e+00 1.216907e-04 5.926415e-01 1.675835e-02 8.198318e+01 2.085824e+07 1.195974e-01 1.196016e-01 2.085824e+07 1.044266e-02  5.631059e-02
-6.556650e-02 3.134786e+02 6.653601e+01 5.778894e+01 5.557809e+01 3.244601e+00 2.615193e-04 8.763732e-01 -1.635156e-02 1.762967e+02 4.485357e+07 8.154644e-02 8.154461e-02 4.485357e+07 1.040663e-02  1.403589e-01
1.043305e-01 5.483929e+02 1.428504e+02 1.240807e+02 1.193244e+02 2.642316e+00 5.614725e-04 1.295944e+00 -1.031723e-02 3.785365e+02 9.630764e+07 5.564786e-02 5.564234e-02 9.630764e+07 1.042472e-02  3.966655e-01
2.742275e-01 8.592159e+02 3.062750e+02 2.660571e+02 2.558365e+02 1.928692e+00 1.203812e-03 1.916386e+00 1.335363e-01 8.113624e+02 2.064276e+08 3.799560e-02 3.799474e-02 2.064276e+08 1.039910e-02  1.163530e+00
4.441245e-01 1.223065e+03 6.547056e+02 5.687292e+02 5.468862e+02 1.280066e+00 2.573316e-03 2.833871e+00 8.403558e-02 1.734381e+03 4.412629e+08 2.598552e-02 2.598297e-02 4.412629e+08 1.039310e-02  4.085899e+00
6.140215e-01 1.811006e+03 1.396349e+03 1.212850e+03 1.166390e+03 8.836588e-01 5.488339e-03 4.190608e+00 1.020002e-01 3.698900e+03 9.410778e+08 1.779317e-02 1.779146e-02 9.410778e+08 1.039494e-02  1.228074e+01
#OK
