# 0:bincenter 1:Deltasigma_num 2:Sumwls 3:Sumwlsms 4:SumwlsResp 5:DeltaSigma 6:Sumwls_by_sumwl 7:rmin/2+rmax/2 8:DeltaSigma_cross 9:Sum_srcwt_per_lens 10:TotalSum_srcwt 11:SN_ErrDeltaSigma 12:SN_ErrDeltaSigma_cross 13:Total_pairs 14:R2_selnbias 15:sumct_num
-9.150515e-01 1.131793e+00 1.335355e-01 1.142682e-01 1.114184e-01 5.929065e+00 5.191852e-07 1.239379e-01 4.618472e-01 1.046337e-01 2.691200e+04 1.987711e+00 1.987637e+00 2.691200e+04 1.528587e-02  7.258426e-04
-7.451545e-01 2.477352e+00 2.883719e-01 2.466424e-01 2.406137e-01 6.013814e+00 1.121188e-06 1.832741e-01 -4.766121e-01 2.247961e-01 5.781800e+04 1.353634e+00 1.348369e+00 5.781800e+04 1.581256e-02  1.272580e-03
-5.752575e-01 3.814438e+00 6.181927e-01 5.290622e-01 5.158749e-01 4.317151e+00 2.403530e-06 2.710180e-01 -8.207127e-01 4.810149e-01 1.237180e+05 9.233351e-01 9.205894e-01 1.237180e+05 1.622570e-02  1.453101e-03
-4.053605e-01 4.287344e+00 1.326341e+00 1.135128e+00 1.106768e+00 2.263354e+00 5.156807e-06 4.007699e-01 5.880520e-01 1.030606e+00 2.650740e+05 6.299222e-01 6.294384e-01 2.650740e+05 1.619273e-02  -2.387764e-04
-2.354635e-01 6.841088e+00 2.857599e+00 2.445056e+00 2.384525e+00 1.671342e+00 1.111033e-05 5.926415e-01 3.387735e-01 2.220298e+00 5.710650e+05 4.285671e-01 4.293234e-01 5.710650e+05 1.549080e-02  1.263344e-02
-6.556650e-02 1.123147e+01 6.175886e+00 5.282604e+00 5.153489e+00 1.271043e+00 2.401181e-05 8.763732e-01 1.805492e-01 4.791335e+00 1.232341e+06 2.919337e-01 2.917129e-01 1.232341e+06 1.556108e-02  1.541840e-02
1.043305e-01 2.265470e+01 1.329535e+01 1.137417e+01 1.109435e+01 1.189451e+00 5.169226e-05 1.295944e+00 1.968677e-01 1.030073e+01 2.649368e+06 1.987342e-01 1.988239e-01 2.649368e+06 1.557282e-02  4.555824e-02
2.742275e-01 3.740915e+01 2.849557e+01 2.437841e+01 2.377827e+01 9.163977e-01 1.107906e-04 1.916386e+00 4.411341e-02 2.207678e+01 5.678191e+06 1.357736e-01 1.358506e-01 5.678191e+06 1.533484e-02  7.499579e-02
4.441245e-01 3.210349e+01 6.106631e+01 5.225577e+01 5.095753e+01 3.677073e-01 2.374255e-04 2.833871e+00 9.586799e-02 4.729184e+01 1.216356e+07 9.276449e-02 9.275424e-02 1.216356e+07 1.542054e-02  2.121157e-02
6.140215e-01 6.532942e+01 1.312528e+02 1.123248e+02 1.095258e+02 3.462905e-01 5.103103e-04 4.190608e+00 -8.840377e-02 1.016221e+02 2.613741e+07 6.327240e-02 6.324566e-02 2.613741e+07 1.546353e-02  2.475178e-01
#OK
