# 0:bincenter 1:Deltasigma_num 2:Sumwls 3:Sumwlsms 4:SumwlsResp 5:DeltaSigma 6:Sumwls_by_sumwl 7:rmin/2+rmax/2 8:DeltaSigma_cross 9:Sum_srcwt_per_lens 10:TotalSum_srcwt 11:SN_ErrDeltaSigma 12:SN_ErrDeltaSigma_cross 13:Total_pairs 14:R2_selnbias 15:sumct_num
-9.150515e-01 8.973578e+00 7.848986e-01 6.709870e-01 6.545431e-01 8.016793e+00 1.149285e-06 1.239379e-01 -7.730219e-01 3.054726e-01 2.086210e+05 7.994195e-01 7.954838e-01 2.086210e+05 1.347918e-02  1.191740e-03
-7.451545e-01 1.267862e+01 1.682742e+00 1.438210e+00 1.403165e+00 5.281363e+00 2.463949e-06 1.832741e-01 -1.229916e+00 6.552621e-01 4.475080e+05 5.453647e-01 5.442694e-01 4.475080e+05 1.337045e-02  6.693942e-03
-5.752575e-01 2.188422e+01 3.592553e+00 3.069655e+00 2.995786e+00 4.274056e+00 5.260384e-06 2.710180e-01 -2.713064e-01 1.398039e+00 9.547840e+05 3.723718e-01 3.724784e-01 9.547840e+05 1.375444e-02  1.925308e-03
-4.053605e-01 2.844290e+01 7.737149e+00 6.610171e+00 6.451867e+00 2.578652e+00 1.132910e-05 4.007699e-01 2.542124e-01 3.011923e+00 2.056978e+06 2.536542e-01 2.537913e-01 2.056978e+06 1.363678e-02  9.187437e-03
-2.354635e-01 3.585944e+01 1.667835e+01 1.424545e+01 1.390739e+01 1.505258e+00 2.442122e-05 5.926415e-01 2.365666e-01 6.497178e+00 4.437215e+06 1.726607e-01 1.728141e-01 4.437215e+06 1.354521e-02  5.902911e-02
-6.556650e-02 6.670053e+01 3.594594e+01 3.070115e+01 2.997398e+01 1.300562e+00 5.263373e-05 8.763732e-01 2.034180e-02 1.398899e+01 9.553712e+06 1.176793e-01 1.176986e-01 9.553712e+06 1.358052e-02  6.614377e-02
1.043305e-01 8.416323e+01 7.717119e+01 6.592926e+01 6.435187e+01 7.623801e-01 1.129977e-04 1.295944e+00 7.436167e-02 2.999447e+01 2.048458e+07 8.026957e-02 8.026390e-02 2.048458e+07 1.357821e-02  2.014010e-01
2.742275e-01 1.368796e+02 1.653847e+02 1.413189e+02 1.379129e+02 5.787847e-01 2.421640e-04 1.916386e+00 2.306652e-02 6.426168e+01 4.388720e+07 5.484621e-02 5.481810e-02 4.388720e+07 1.352646e-02  2.795439e-01
4.441245e-01 2.496503e+02 3.553257e+02 3.036293e+02 2.963017e+02 4.910282e-01 5.202846e-04 2.833871e+00 -4.384463e-02 1.380851e+02 9.430456e+07 3.740881e-02 3.740719e-02 9.430456e+07 1.349232e-02  6.000785e-01
6.140215e-01 3.353163e+02 7.622746e+02 6.513706e+02 6.356468e+02 3.057957e-01 1.116158e-03 4.190608e+00 -5.791080e-02 2.962161e+02 2.022993e+08 2.553813e-02 2.553374e-02 2.022993e+08 1.345462e-02  1.871216e+00
#OK
